person,position,start_precision,start,end_precision,end
http://www.wikidata.org/entity/Q271536,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q241765,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q312351,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q235343,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q298057,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q312821,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313806,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313119,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313345,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313321,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q312841,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313041,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313801,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313808,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313864,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313942,https://www.wikidata.org/wiki/Q208233,11,+1318-03-29T00:00:00Z,11,+1339-09-18T00:00:00Z
http://www.wikidata.org/entity/Q314802,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q313870,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q314063,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q314817,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q314846,https://www.wikidata.org/wiki/Q208233,9,+0781-01-01T00:00:00Z,9,+0806-01-01T00:00:00Z
http://www.wikidata.org/entity/Q314850,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q316654,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q317980,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q316651,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q317984,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q317997,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q316672,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q316637,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q316658,https://www.wikidata.org/wiki/Q208233,11,+1183-09-08T00:00:00Z,11,+1198-02-18T00:00:00Z
http://www.wikidata.org/entity/Q329765,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q329753,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q329761,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q329713,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q329723,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q329728,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q320229,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q329704,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q329769,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q334076,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q333530,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q335181,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q334644,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q333572,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q333548,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q329792,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349238,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349263,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349243,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349258,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349259,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349246,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349271,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349267,https://www.wikidata.org/wiki/Q208233,11,+0887-09-17T00:00:00Z,11,+0897-08-04T00:00:00Z
http://www.wikidata.org/entity/Q349281,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349277,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349440,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349284,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349414,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349296,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349280,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349287,https://www.wikidata.org/wiki/Q208233,11,+1123-02-25T00:00:00Z,11,+1142-01-05T00:00:00Z
http://www.wikidata.org/entity/Q357046,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357225,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357231,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q356060,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q353558,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349467,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q349452,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357221,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357269,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357246,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357249,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357235,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357261,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357253,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357266,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q357242,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q360966,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q361000,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q361010,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q360972,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q15189,https://www.wikidata.org/wiki/Q2618625,11,+1796-11-05T00:00:00Z,11,+1801-03-12T00:00:00Z
http://www.wikidata.org/entity/Q357273,https://www.wikidata.org/wiki/Q208233,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q15193,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q8479,https://www.wikidata.org/wiki/Q2618625,11,+1721-11-02T00:00:00Z,11,+1725-02-08T00:00:00Z
http://www.wikidata.org/entity/Q151781,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q15208,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q36450,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q40787,https://www.wikidata.org/wiki/Q2618625,11,+1894-11-01T00:00:00Z,11,+1917-03-15T00:00:00Z
http://www.wikidata.org/entity/Q120180,https://www.wikidata.org/wiki/Q2618625,11,+1881-03-01T00:00:00Z,11,+1894-10-20T00:00:00Z
http://www.wikidata.org/entity/Q130734,https://www.wikidata.org/wiki/Q2618625,11,+1825-11-19T00:00:00Z,11,+1855-02-18T00:00:00Z
http://www.wikidata.org/entity/Q151789,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q130752,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q160227,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q312477,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q149252,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q160165,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q161106,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q654356,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q154444,https://www.wikidata.org/wiki/Q2618625,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q348689,https://www.wikidata.org/wiki/Q273613,9,+1176-00-00T00:00:00Z,N/A,N/A
http://www.wikidata.org/entity/Q4179787,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q4228577,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q4063994,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2616770,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q9145380,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q3544341,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2976549,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q4380881,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q15082283,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q11714392,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q15082274,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q9333577,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q11258359,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q9259976,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q13033264,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q15082370,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q15082382,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q37594,https://www.wikidata.org/wiki/Q18810062,11,+1066-12-25T00:00:00Z,11,+1087-09-09T00:00:00Z
http://www.wikidata.org/entity/Q17066084,https://www.wikidata.org/wiki/Q273613,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q5236,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q42305,https://www.wikidata.org/wiki/Q18810062,11,+1189-09-03T00:00:00Z,11,+1199-04-06T00:00:00Z
http://www.wikidata.org/entity/Q38370,https://www.wikidata.org/wiki/Q18810062,11,+1509-04-21T00:00:00Z,11,+1547-01-28T00:00:00Z
http://www.wikidata.org/entity/Q57798,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q7207,https://www.wikidata.org/wiki/Q18810062,11,+1558-11-17T00:00:00Z,11,+1603-03-24T00:00:00Z
http://www.wikidata.org/entity/Q101384,https://www.wikidata.org/wiki/Q18810062,11,+1100-08-02T00:00:00Z,11,+1135-12-01T00:00:00Z
http://www.wikidata.org/entity/Q82674,https://www.wikidata.org/wiki/Q18810062,10,+1553-07-00T00:00:00Z,11,+1558-11-17T00:00:00Z
http://www.wikidata.org/entity/Q83229,https://www.wikidata.org/wiki/Q18810062,11,+1547-01-28T00:00:00Z,11,+1553-07-06T00:00:00Z
http://www.wikidata.org/entity/Q83476,https://www.wikidata.org/wiki/Q18810062,11,+0871-04-23T00:00:00Z,11,+0899-10-26T00:00:00Z
http://www.wikidata.org/entity/Q81506,https://www.wikidata.org/wiki/Q18810062,11,+1625-03-27T00:00:00Z,11,+1649-01-30T00:00:00Z
http://www.wikidata.org/entity/Q79972,https://www.wikidata.org/wiki/Q18810062,11,+1603-03-24T00:00:00Z,11,+1625-03-27T00:00:00Z
http://www.wikidata.org/entity/Q60849,https://www.wikidata.org/wiki/Q18810062,10,+1141-11-00T00:00:00Z,11,+1154-10-25T00:00:00Z
http://www.wikidata.org/entity/Q81000,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q129247,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q102140,https://www.wikidata.org/wiki/Q18810062,11,+1154-12-19T00:00:00Z,11,+1189-07-06T00:00:00Z
http://www.wikidata.org/entity/Q129308,https://www.wikidata.org/wiki/Q18810062,11,+1199-04-06T00:00:00Z,11,+1216-10-19T00:00:00Z
http://www.wikidata.org/entity/Q126188,https://www.wikidata.org/wiki/Q18810062,11,+1685-02-06T00:00:00Z,11,+1688-12-11T00:00:00Z
http://www.wikidata.org/entity/Q102005,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q119702,https://www.wikidata.org/wiki/Q18810062,11,+1702-03-08T00:00:00Z,11,+1707-05-01T00:00:00Z
http://www.wikidata.org/entity/Q122553,https://www.wikidata.org/wiki/Q18810062,11,+1660-05-29T00:00:00Z,11,+1685-02-06T00:00:00Z
http://www.wikidata.org/entity/Q129987,https://www.wikidata.org/wiki/Q18810062,11,+1689-02-13T00:00:00Z,11,+1702-03-08T00:00:00Z
http://www.wikidata.org/entity/Q133028,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q160337,https://www.wikidata.org/wiki/Q18810062,11,+1470-10-03T00:00:00Z,11,+1471-04-04T00:00:00Z
http://www.wikidata.org/entity/Q130812,https://www.wikidata.org/wiki/Q18810062,9,+1689-00-00T00:00:00Z,11,+1694-12-28T00:00:00Z
http://www.wikidata.org/entity/Q159597,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q131581,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q130005,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q160311,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q134128,https://www.wikidata.org/wiki/Q18810062,9,+1016-00-00T00:00:00Z,11,+1035-11-12T00:00:00Z
http://www.wikidata.org/entity/Q183499,https://www.wikidata.org/wiki/Q18810062,9,+1014-00-00T00:00:00Z,11,+1016-04-23T00:00:00Z
http://www.wikidata.org/entity/Q170017,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q181896,https://www.wikidata.org/wiki/Q18810062,9,+1013-00-00T00:00:00Z,11,+1014-02-03T00:00:00Z
http://www.wikidata.org/entity/Q160341,https://www.wikidata.org/wiki/Q18810062,11,+1471-04-11T00:00:00Z,11,+1483-04-09T00:00:00Z
http://www.wikidata.org/entity/Q178525,https://www.wikidata.org/wiki/Q18810062,9,+1154-00-00T00:00:00Z,9,+1189-00-00T00:00:00Z
http://www.wikidata.org/entity/Q170470,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q161866,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q162356,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q187114,https://www.wikidata.org/wiki/Q18810062,11,+0899-10-26T00:00:00Z,11,+0924-07-17T00:00:00Z
http://www.wikidata.org/entity/Q191203,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q188627,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q188684,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q190091,https://www.wikidata.org/wiki/Q18810062,9,+1040-00-00T00:00:00Z,11,+1042-06-08T00:00:00Z
http://www.wikidata.org/entity/Q190166,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q191767,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q192920,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q60843,https://www.wikidata.org/wiki/Q18810063,11,+1107-01-08T00:00:00Z,11,+1124-04-23T00:00:00Z
http://www.wikidata.org/entity/Q192925,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q675493,https://www.wikidata.org/wiki/Q18810062,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q68508,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q26326,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q117633,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q79972,https://www.wikidata.org/wiki/Q18810063,11,+1587-02-08T00:00:00Z,11,+1625-03-27T00:00:00Z
http://www.wikidata.org/entity/Q81506,https://www.wikidata.org/wiki/Q18810063,11,+1625-03-27T00:00:00Z,11,+1649-01-30T00:00:00Z
http://www.wikidata.org/entity/Q129987,https://www.wikidata.org/wiki/Q18810063,11,+1689-04-11T00:00:00Z,11,+1702-03-08T00:00:00Z
http://www.wikidata.org/entity/Q122479,https://www.wikidata.org/wiki/Q18810063,11,+1153-05-24T00:00:00Z,11,+1165-12-09T00:00:00Z
http://www.wikidata.org/entity/Q130812,https://www.wikidata.org/wiki/Q18810063,9,+1689-00-00T00:00:00Z,11,+1694-12-28T00:00:00Z
http://www.wikidata.org/entity/Q137814,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q119702,https://www.wikidata.org/wiki/Q18810063,11,+1702-03-08T00:00:00Z,11,+1707-05-01T00:00:00Z
http://www.wikidata.org/entity/Q126188,https://www.wikidata.org/wiki/Q18810063,11,+1685-02-06T00:00:00Z,9,+1688-00-00T00:00:00Z
http://www.wikidata.org/entity/Q131412,https://www.wikidata.org/wiki/Q18810063,11,+1542-12-14T00:00:00Z,11,+1567-07-24T00:00:00Z
http://www.wikidata.org/entity/Q122553,https://www.wikidata.org/wiki/Q18810063,11,+1649-01-30T00:00:00Z,11,+1651-09-03T00:00:00Z
http://www.wikidata.org/entity/Q222616,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q216787,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q221229,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q229159,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q187312,https://www.wikidata.org/wiki/Q18810063,11,+1306-03-25T00:00:00Z,11,+1329-06-07T00:00:00Z
http://www.wikidata.org/entity/Q139139,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q137906,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q211109,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q237889,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q298263,https://www.wikidata.org/wiki/Q18810063,9,+0843-00-00T00:00:00Z,9,+0858-00-00T00:00:00Z
http://www.wikidata.org/entity/Q305341,https://www.wikidata.org/wiki/Q18810063,9,+0877-00-00T00:00:00Z,9,+0878-00-00T00:00:00Z
http://www.wikidata.org/entity/Q272864,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q244403,https://www.wikidata.org/wiki/Q18810063,9,+1040-00-00T00:00:00Z,9,+1057-00-00T00:00:00Z
http://www.wikidata.org/entity/Q235234,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q239486,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q294671,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q317457,https://www.wikidata.org/wiki/Q18810063,11,+0862-04-13T00:00:00Z,9,+0877-00-00T00:00:00Z
http://www.wikidata.org/entity/Q332136,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q312594,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q312592,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q310065,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q312589,https://www.wikidata.org/wiki/Q18810063,11,+0858-02-13T00:00:00Z,11,+0862-04-13T00:00:00Z
http://www.wikidata.org/entity/Q320078,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q332140,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q333730,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q363132,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q378081,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q352800,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q333748,https://www.wikidata.org/wiki/Q18810063,9,+0900-00-00T00:00:00Z,9,+0943-00-00T00:00:00Z
http://www.wikidata.org/entity/Q356602,https://www.wikidata.org/wiki/Q18810063,11,+1094-11-12T00:00:00Z,9,+1097-00-00T00:00:00Z
http://www.wikidata.org/entity/Q363154,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q366745,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q448307,https://www.wikidata.org/wiki/Q18810063,9,+0878-00-00T00:00:00Z,9,+0889-00-00T00:00:00Z
http://www.wikidata.org/entity/Q134128,https://www.wikidata.org/wiki/Q9134365,9,+1016-01-01T00:00:00Z,9,+1035-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3841958,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q20875,https://www.wikidata.org/wiki/Q9134365,11,+1901-01-22T00:00:00Z,11,+1910-05-06T00:00:00Z
http://www.wikidata.org/entity/Q9439,https://www.wikidata.org/wiki/Q9134365,11,+1837-06-20T00:00:00Z,11,+1901-01-22T00:00:00Z
http://www.wikidata.org/entity/Q79972,https://www.wikidata.org/wiki/Q18810066,11,+1603-03-24T00:00:00Z,11,+1625-03-27T00:00:00Z
http://www.wikidata.org/entity/Q432721,https://www.wikidata.org/wiki/Q18810063,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q9682,https://www.wikidata.org/wiki/Q9134365,11,+1952-02-06T00:00:00Z,N/A,N/A
http://www.wikidata.org/entity/Q28984,https://www.wikidata.org/wiki/Q22923081,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q3044,https://www.wikidata.org/wiki/Q22923081,11,+0768-10-09T00:00:00Z,11,+0814-01-28T00:00:00Z
http://www.wikidata.org/entity/Q590227,https://www.wikidata.org/wiki/Q9134365,11,+1936-01-20T00:00:00Z,11,+1936-12-11T00:00:00Z
http://www.wikidata.org/entity/Q280856,https://www.wikidata.org/wiki/Q9134365,11,+1936-12-11T00:00:00Z,11,+1952-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43974,https://www.wikidata.org/wiki/Q22923081,11,+0814-01-28T00:00:00Z,11,+0840-06-20T00:00:00Z
http://www.wikidata.org/entity/Q160341,https://www.wikidata.org/wiki/Q9134365,9,+1471-01-01T00:00:00Z,9,+1483-01-01T00:00:00Z
